FARMA SALUD                   ;;;;Informe Emitido por:;;;;;;;
SOC.FARMA CRUCES SALDAÑO                ;;;;  6 NICOLAS              Supervisor;;;;;;;
FARMACIA Rut:76.383.674-6;;;;Fecha 06-09-2026 Hrs. 15:41:40;;;;;;;
COLON 222                          ;;;;;;;;;;;
442888351;;;;;;;;;;;
Maestro de productos ;;;;;;;;;;;
LAB;GRUPO;CODIGO;CODBARRA;DETALLE;COSTO;MARGEN;PRECIO;PCADENA;POFERTA;STOCK;DESCUENTO
ACCESORIOS MEDICOS;;136373;7801000277743;DICHOLOREXAN INCOLORO 2% 50ML;1730;30.66;2690;0;0;0;Si
ACCESORIOS MEDICOS;;136242;10030462;ELITE ALCOHOL 70º X 130 ML;824;37.68;1350;0;0;0;Si
ACCESORIOS MEDICOS;;136388;7891024020197;ELMEX CEPILLO ULTRASOFT;2620;11.94;3490;5590;0;2;Si
ACCESORIOS MEDICOS;;136389;8718951213524;ELMEX CREMA DENTAL SENSITIVE X 110G;2985;40.48;4990;7690;0;0;Si
ACCESORIOS MEDICOS;;136391;7804603540795;EMUMED POMADA VITAMINICA X 20GR;709;100.31;1690;0;0;4;Si
ACCESORIOS MEDICOS;;136385;5997001372357;EVRA TRANSDERMICO PARCHE X 3;16783;25.13;24990;0;0;0;Si
ACCESORIOS MEDICOS;;136086;136086;GASA NO TEJIDA ESTERIL 10 X 10;49;500.24;350;0;0;55;Si
ACCESORIOS MEDICOS;;136216;65675380;GOTARIO PLAST GRADUADO X1;260;43.37;450;0;0;6;Si
ACCESORIOS MEDICOS;;136277;7806130007741;GUANTE DOMES TRESOR T M;350;84.67;890;0;0;0;Si
ACCESORIOS MEDICOS;;136131;7806130007758;GUANTE DOMES TRESSOR L;340;106.32;890;0;0;0;Si
ACCESORIOS MEDICOS;;136133;7806130007734;GUANTE DOMES TRESSOR S;340;95.53;890;0;0;0;Si
ACCESORIOS MEDICOS;;136207;7804995107682;GUANTE ESTERIL 6;290;73.86;600;0;0;0;Si
ACCESORIOS MEDICOS;;136363;136363;GUANTE ESTERIL 7;290;75.56;600;0;0;0;Si
ACCESORIOS MEDICOS;;136290;9557601000263;GUANTE LATEX  M X 100;3200;29.68;4990;0;0;3;Si
ACCESORIOS MEDICOS;;136292;9557601130069;GUANTE LATEX  XS X 100;3023;30.37;4690;0;0;4;Si
ACCESORIOS MEDICOS;;136289;9557601000362;GUANTE LATEX L X 100;2820;36.78;4590;0;0;1;Si
ACCESORIOS MEDICOS;;136291;9557601000164;GUANTE LATEX S X 100;2675;44.19;4590;4490;0;2;Si
ACCESORIOS MEDICOS;;136176;7806130010505;GUANTE NITRILO  L X 100;2690;39.08;4490;0;0;2;Si
ACCESORIOS MEDICOS;;136210;7806130008861;GUANTE NITRILO M X 100;2708;41.36;4590;0;0;3;Si
ACCESORIOS MEDICOS;;136280;7806130008854;GUANTE NITRILO S X 100;2770;39.25;4590;12990;0;0;Si
ACCESORIOS MEDICOS;;136396;7806130010499;GUANTE NITRILO TRESOR TALLA M X 100 UN;3047;37.62;4990;12990;0;0;Si
ACCESORIOS MEDICOS;;136099;7805633004615;GUANTE POLIETILINE STAND X 100;192;158.23;590;0;0;3;Si
ACCESORIOS MEDICOS;;136134;7806130000254;GUANTE QUIRURGICOS ESTERIL N8;295;73.76;610;0;0;0;Si
ACCESORIOS MEDICOS;;136315;7822332130087;GUANTE VINILO  M X 100;1982;92.66;4590;0;0;0;Si
ACCESORIOS MEDICOS;;136198;7805649000731;GUANTE VINILO L X 100;2045;84.11;4590;0;0;3;Si
ACCESORIOS MEDICOS;;136316;608655;GUANTE X PAR;122;106.64;300;0;0;99;Si
ACCESORIOS MEDICOS;;136298;614143690501;GUANTES VINILO S X 100;2200;75.62;4590;0;0;3;Si
ACCESORIOS MEDICOS;;136392;7804995145868;GUATERO 2LT C/FORRO;4048;30.58;6290;0;0;0;Si
ACCESORIOS MEDICOS;PRIMEROS AUXILIOS;136317;7804995132455;GUATERO 2LT C/FORRO;3645;38.1;5990;0;0;0;Si
ACCESORIOS MEDICOS;;136390;7805633011040;HUB CINTA ADH. NEUROMUSCULAR AZUL 5X5;3490;27.37;5290;9990;0;2;Si
ACCESORIOS MEDICOS;;136383;7805633011026;HUB SPORT VENDA ELASTICA AUTOADHERENTE;2570;40.27;4290;9990;0;0;Si
ACCESORIOS MEDICOS;;136380;6998324875111;HUEVO UNICORNIO;1066;33.22;1690;0;0;0;Si
ACCESORIOS MEDICOS;;136189;7805040000699;IGENIX DESINFECTANTE AMBIENTAL VAINILLA 360 CC;1476;30.38;2290;0;0;0;Si
ACCESORIOS MEDICOS;ACCESORIOS MEDICOS;136001;7891463003027;JERINGA 10ML;73;229.85;300;0;0;18;Si
ACCESORIOS MEDICOS;;136073;7891463002143;JERINGA 20ML;116;181.64;400;0;0;11;Si
ACCESORIOS MEDICOS;JERINGA / AGUJA;136148;4968420726381;JERINGA 3ML;44;188.64;150;0;0;15;Si
ACCESORIOS MEDICOS;ACCESORIOS MEDICOS;136072;7891463003034;JERINGA 5ML;42;300.16;200;0;0;25;Si
ACCESORIOS MEDICOS;ACCESORIOS MEDICOS;136318;8428235008677;JERINGA 60ML;303;94.14;700;0;0;1;Si
ACCESORIOS MEDICOS;;136376;780613;JERINGA 60ML SIN AGUJA;276;97.91;650;0;0;14;Si
ACCESORIOS MEDICOS;;136351;7809601114382;JERINGA DISPENSADOR DE MEDICAMENTO X3 UNID;1520;37.66;2490;0;0;0;Si
ACCESORIOS MEDICOS;DIABETICOS;136064;382908325011;JERINGA INSU.50UI.30G8MM;1790;26.4;2690;0;0;1;Si
ACCESORIOS MEDICOS;;136071;13640;JERINGA INSULINA.29GX100U;51;228.96;200;0;0;0;Si
ACCESORIOS MEDICOS;;136004;7806130200203;JERINGA TUBERC.1ML 25GX5/;54;211.24;200;0;0;0;Si
ACCESORIOS MEDICOS;;136319;382908328012;JERINGA.INS.100UI.8MMX10;1630;27.96;2450;0;0;0;Si
ACCESORIOS MEDICOS;;136322;42078883;LEUKOPLAST 5 CM -5MT BEIGE;5133;25.89;7690;0;0;0;Si
ACCESORIOS MEDICOS;PRIMEROS AUXILIOS;136323;42078968;LEUKOPLAST IMP.2.5CMX5M;4242;26.59;6390;0;0;2;Si
ACCESORIOS MEDICOS;;136215;4042809591828;LEUKOPLAST TIRAS SUTUR.9;3315;26.49;4990;0;0;0;Si
ACCESORIOS MEDICOS;;136253;7800062002041;LIDOCAINA 2% 5 MLX 1;456;45.58;790;0;0;5;Si
ACCESORIOS MEDICOS;;136303;7798027350040;LLAVE 3 PASOS HIPOLAR C/LINEA 10CM  X 1;485;54.21;890;0;0;0;Si
ACCESORIOS MEDICOS;;136393;793969066513;LOVELY LIFE OXIMETRO KIDS;10990;22.27;15990;0;0;0;Si
ACCESORIOS MEDICOS;;136118;136118;MANTA ISOTERMICA ALUMINIZADA;2855;51.58;5150;0;0;0;Si
ACCESORIOS MEDICOS;ACCESORIOS MEDICOS;136324;7806130200678;MARIPOSA N 21G;180;82.07;390;0;0;5;Si
ACCESORIOS MEDICOS;ACCESORIOS MEDICOS;136325;7805633003069;MASCARILLA DECH.X 1  UNI;150;12.04;200;0;0;0;Si
ACCESORIOS MEDICOS;;136326;143818;MASCARILLA FACIAL X 1;1092;22.36;1590;0;0;0;Si
ACCESORIOS MEDICOS;;136185;136185;MASCARILLA KN 95 X 10;250;434.45;1590;0;0;0;Si
ACCESORIOS MEDICOS;;136143;136143;MASCARILLA NIÑO X 1;93;82.68;200;0;0;0;Si
ACCESORIOS MEDICOS;;136234;136234;MASCARILLA NIÑO X 50 UNID;843;79.43;1800;0;0;3;Si
ACCESORIOS MEDICOS;;136327;7804672710006;MASCARILLA REUTILIZABLE CON COBRE YAVU X1;2935;25.69;4390;0;0;0;Si
ACCESORIOS MEDICOS;;136221;7310796709005;MEPORE 9 X 10 CM;465;78.91;990;0;0;0;Si
ACCESORIOS MEDICOS;;136382;737186534042;NEBULIZADOR PRTATIL ADULTO E INFANTIL;21990;26.07;32990;0;0;1;Si
ACCESORIOS MEDICOS;;136328;7804676070021;ONE TEST EMBARAZO LAPIZ;487;243.38;1990;0;0;8;Si
ACCESORIOS MEDICOS;;136089;136089;OXIGENO PORTATIL 14 LTR.;13900;20.85;19990;0;0;0;Si
ACCESORIOS MEDICOS;;136287;136287;OXIGENO PORTATIL 8 LTR.;8000;36.45;12990;0;0;0;Si
ACCESORIOS MEDICOS;;136167;7809601115051;PARCHE GEL FRIO MIGRAINE X 4 UNID;834;70.28;1690;1690;0;6;Si
ACCESORIOS MEDICOS;;136214;136214;PECHERA PLASTICA;167;151.6;500;0;0;10;Si
ACCESORIOS MEDICOS;;136258;7809601104222;PLAC ANTI -RONQUIDO X 1;9340;25.87;13990;19990;0;0;Si
ACCESORIOS MEDICOS;;136295;136295;PLACA COLOSTOMIA 57 MM;3865;26.1;5800;0;0;0;Si
ACCESORIOS MEDICOS;;136101;136101;PLACA COLOSTOMIA 70 MM X1;3865;26.1;5800;0;0;0;Si
ACCESORIOS MEDICOS;;136171;7809601104567;PLACA MANDIBULAR X 1;10320;34.27;16490;21290;0;0;Si
ACCESORIOS MEDICOS;;136279;7801000277750;POVISEPT 30 ML;1097;21.8;1590;875;0;2;Si
ACCESORIOS MEDICOS;DESINFECTANTE TOPICO;136069;7801000277767;POVISET POLIVIDONA 50ML;1002;41.91;1690;0;0;12;Si
ACCESORIOS MEDICOS;;136294;810071800825;RESPIRA MEJOR  P/S X 10;3857;45.76;6690;0;0;0;Si
ACCESORIOS MEDICOS;;136343;7750307001370;RINGER LACTATO X 500 ML;611;159.94;1890;0;0;2;Si
ACCESORIOS MEDICOS;;136356;7808718200759;S.CARE LOC.HUME.PROF.360ML;1500;28.29;2290;0;0;0;Si
ACCESORIOS MEDICOS;;136398;614143648106;SANY FARMA ALCOHOL GEL 60ML;589;56.94;1100;0;0;6;Si
ACCESORIOS MEDICOS;;136367;7804669530198;SCANMED AMPLIFICADOR SONIDO .G10;13690;38.05;22490;0;0;1;Si
ACCESORIOS MEDICOS;;136369;6957138606380;SCANMED LANCETAS ESTER.50 U.;2890;26.49;4350;0;0;2;Si
ACCESORIOS MEDICOS;;136371;6970221767560;SCANMED MONITOR GLUCO.VGM 22;12727;45.2;21990;0;0;1;Si
ACCESORIOS MEDICOS;;136222;739802462364;SCANMED OXIMET.PULSO FS20K;8990;40.12;14990;34990;0;2;Si
ACCESORIOS MEDICOS;;136370;6970221767577;SCANMED TIRAS REANTIVA 50U.;8990;35.14;13690;0;0;0;Si
ACCESORIOS MEDICOS;;136357;7808718200766;SENIORCARE COLONIA FRICCION 400 ML;1700;28.03;2590;0;0;0;Si
ACCESORIOS MEDICOS;;136205;7804669530075;SET LIMPIEZA LENTES;1700;37.34;2790;3990;0;6;Si
ACCESORIOS MEDICOS;;136284;7804625980043;SILIPIEL LAM.SILICONA 3.5 X 10 CM;8010;26.84;12090;10890;0;1;Si
ACCESORIOS MEDICOS;;136360;7800062001983;SUERO FISIO 0.9 X 5ML;205;43.47;350;0;0;0;Si
ACCESORIOS MEDICOS;;136281;7800062002324;SUERO FISIOLOGICO 0.9% 5 AMPOLLAS X 10 ML;1080;28.38;1650;0;0;-1;Si
ACCESORIOS MEDICOS;;136088;136088;TABLA PARA INMOVILIZAR;70981;34.48;113590;0;0;0;Si
ACCESORIOS MEDICOS;;136358;7806130008533;TELA ADHESIVA  PLASTICA 5 CM. X 9 MTS.CRANB SIN CAJA;998;94.38;2290;0;0;0;Si
ACCESORIOS MEDICOS;;136272;7702027470127;TENA TOALLA HIG MINI C/ALAS X 10;1672;25.15;2490;0;0;0;Si
ACCESORIOS MEDICOS;;136381;765066762582;TENSIOMETRO DE BRAZO LOVE & LIFE;13770;25.04;20490;0;0;2;Si
ACCESORIOS MEDICOS;;136249;6931038610104;TENSIOMETRO DE MERCURIO;23521;28.58;35990;0;0;0;Si
ACCESORIOS MEDICOS;;136332;7805633003557;TERMOMETRO DIGITAL PUNTA FLEXIBLE;1990;47.52;3490;6990;0;0;Si
ACCESORIOS MEDICOS;ACCESORIOS MEDICOS;136066;7804656850209;TERMOMETRO DIGITAL RIESTER;1200;73.21;2590;0;0;12;Si
ACCESORIOS MEDICOS;;136387;6947656115570;TERMOMETRO DIGITAL ZENMED FLEXIBLE;1184;41.24;1990;0;0;0;Si
ACCESORIOS MEDICOS;;136375;6970392215532;TERMOMETRO INFRAROJO ZENMED;8118;55.17;14990;0;0;0;Si
ACCESORIOS MEDICOS;;136256;6970277516976;TEST ANTIGENO ORAL;2990;43.36;4990;0;0;0;Si
ACCESORIOS MEDICOS;;136259;7809601116959;TEST DROGAS (HOME CONTROL) 5 DROGAS;2170;93.24;4990;0;0;0;Si
ACCESORIOS MEDICOS;;136362;177412;TEST RAPIDO VIH X 1 CAJA;7400;24.8;10990;0;0;1;Si
ACCESORIOS MEDICOS;;136082;136082;TIJERA CIRUGIA RECTA 14 CM;2900;33;4590;0;0;0;Si
ACCESORIOS MEDICOS;;136083;136083;TIJERA PICO DE PATO;4500;30.53;6990;0;0;1;Si
ACCESORIOS MEDICOS;;136333;7806130201040;URINARIO PLAST.(HOMBRE);2375;76.56;4990;0;0;1;Si
ACCESORIOS MEDICOS;;136193;5703188219411;VALUELINE COHESIVE  10 CM 4.5 MT;1860;44.12;3190;0;0;0;Si
ACCESORIOS MEDICOS;;136254;5703188219374;VALUELINE COHESIVE 7.5 CM X 4.5 MTS;1960;28.19;2990;0;0;0;Si
ACCESORIOS MEDICOS;;136202;7805357009248;VASELINA BLANCA X 1 KG;8523;25.12;12690;0;0;1;Si
ACCESORIOS MEDICOS;;136334;7805357002324;VASELINA LIQUIDA 125ML;1010;82.21;2190;0;0;2;Si
ACCESORIOS MEDICOS;;136335;7806130006775;VEND.ELAS.7.5CMX4.5 MTS;666;100.62;1590;0;0;2;Si
ACCESORIOS MEDICOS;;136225;5703188219350;VENDA COHESIVA VALUELINE 5 CM X 4.5 MT;1765;26.17;2650;0;0;0;Si
ACCESORIOS MEDICOS;;136204;7806130006768;VENDA ELAST CRANBERRY 5 CM X 4.5 MT;598;67.22;1190;0;0;0;Si
ACCESORIOS MEDICOS;ACCESORIOS ORTOPEDICOS;136336;7801001000517;VENDA ELAST.BLANCA 10CM;1170;75.96;2490;0;0;0;Si
ACCESORIOS MEDICOS;;136337;7806130006782;VENDA ELAST.PIEL 10CM;665;189.38;2290;0;0;2;Si
ACCESORIOS MEDICOS;;136338;8470001870681;VENDA GASA LEUKOPLAST ELASTOM 10  CM X2;1550;29.57;2390;0;0;0;Si
ACCESORIOS MEDICOS;;136349;4042809475296;VENDA.YESO.GYPSNA.12.5X3M;2685;31.14;4190;0;0;0;Si
ACCESORIOS MEDICOS;;136350;4042809475326;VENDA.YESO.GYPSNA.20CMX4M;4500;26.05;6750;0;0;0;Si
ALCON 2;;297017;7795368001938;ACRYLARM 10 GR;9310;26.28;13990;16690;0;0;Si
ALCON 2;;297009;7800016000291;ALERGIOL FORTE  SOL. OFT X 5 ML;13646;13.62;18450;31090;0;0;Si
ALCON 2;;297005;3662042006838;BLEPHAGEL DUO GEL .OFT 30 GR +100 TOALLAS;13271;26.58;19990;0;0;0;Si
ALCON 2;;297018;736085414257;BOB ESPONJA COLONIA 140ML GELATTI;2513;33.42;3990;30090;0;0;Si
ALCON 2;;297015;7707239275232;DISALOT SOL OFT 0.5% X 5 ML;12857;24.12;18990;28140;0;1;Si
ALCON 2;;297023;736085413397;FLUMETOL NF SUS.OFT.01%;12960;17.95;18190;28690;0;0;Si
ALCON 2;;297010;8680199613384;FLURES -D SOL OFT. X 5 ML;2930;73.1;5990;0;0;2;Si
ALCON 2;;297011;7707239270022;FREEGEN SOL.OFT.0.5%15ML;11763;42.81;19990;0;0;0;Si
ALCON 2;;297021;736085415513;GAAP PF SOL.OFT.0.005% 3ML;15510;17.84;21750;24780;0;0;Si
ALCON 2;ANTIGLAUCOMA;297012;736085410624;GAAP.SOL.OFT. 0.005 %.3ML;12994;22.81;18990;0;0;0;Si
ALCON 2;;297013;7795368055320;GATIF SOL OFT;10450;17.81;14650;15190;0;0;Si
ALCON 2;;297014;4031626711557;OCUNOX X 5GR;10990;17.68;15390;18590;0;0;Si
ALCON 2;;297022;7707239270077;OLODINA 0.2% 5ML;17453;20.32;24990;0;0;1;Si
ALCON 2;ACCESORIOS MEDICOS;297006;310119052136;RENU PLUS GTS.8ML;2888;33.56;4590;0;0;0;Si
ALCON 2;ACCESORIOS MEDICOS;297007;310119033340;RENU PLUS SOL.355ML;5966;26.63;8990;0;0;2;Si
ALCON 2;;297001;300654147312;SIMBRINZA  X 5 ML;27631;3.37;33990;45690;0;0;Si
ALCON 2;;297008;3662042004643;THEALOZ DOU SOL.OFT.10ML;18865;11.32;24990;0;0;1;Si
ALCON 2;;297019;7805256000322;TRIPLENEX SOL.OFT.EST.5ML;41416;9.55;53990;54040;0;0;Si
ALCON 2;;297002;300658950130;VITALUX PLUS OMEGA 3 CAP.30;15159;21.22;21990;0;0;2;Si
ALCON 2;;297020;297020;ZEBESTEN SOL.OFT.0.09% 5ML;11934;26.68;17990;0;0;0;Si
ALCON 2;;297016;7805256000315;ZYMAR XD SOL.OFT.0.5% 5ML;22750;10.78;29990;26390;0;0;Si
ALCON 2;;297004;7805256000193;ZYPRED SUSP.OFT.3ML;25690;4.64;31990;31390;0;0;Si
ALCON-OWEN;;68970;736085410372;AZ OFTENO 0.05% 50 ML;10020;27.39;15190;0;0;0;Si
ALCON-OWEN;;68976;736085411126;ELIPTIC OFTENO 5 ML SOL. OFT;10620;16.24;14690;28340;0;0;Si
ALCON-OWEN;;68987;7702195115318;FREX CLEAN -T 80 ML;14767;42.21;24990;34590;0;0;Si
ALCON-OWEN;;68989;7707236675882;GANFORT 3 ML;26021;13.64;35190;39290;0;0;Si
ALCON-OWEN;;68968;7707239276291;HIALTEARS SOL.OFT. X 10 ML;10768;16.98;14990;0;0;2;Si
ALCON-OWEN;;68986;736085414615;HUMYLUB PF X 10 ML;12981;9.99;16990;16790;0;0;Si
ALCON-OWEN;;68980;3662042004612;HYABAK 0.15% 10 ML;15551;21.53;22490;33790;0;3;Si
ALCON-OWEN;;68979;4031626710369;HYLO-COMOD 10 ML;14139;26;21200;24640;0;0;Si
ALCON-OWEN;OTROS OFTALMICOS;68071;300658040510;ICAPS COM.60;19990;26.07;29990;0;0;0;Si
ALCON-OWEN;;68969;5413895026119;LACRYVISC GEL OFTALMICO;18775;9.61;24490;0;0;0;Si
ALCON-OWEN;;68993;736085413694;LAGRICEL PF SOL OFT X 10 ML;14990;17.67;20990;28190;0;0;Si
ALCON-OWEN;ANTIGLAUCOMA;68997;7795368002553;LOUTEN -T SOL.OFT.2.5ML;10990;34.5;17590;0;0;0;Si
ALCON-OWEN;ANTIGLAUCOMA;68998;7795368547313;LOUTEN SOL OFT 2.5 ML;11990;27.21;18150;0;0;0;Si
ALCON-OWEN;ANTIGLAUCOMA;68900;7805256000148;LUMIGAN RC SOL OFT;23490;9.43;30590;0;0;0;Si
ALCON-OWEN;;68971;7707236671570;LUMIGAN SOL.OFT 0.03% 3ML;34880;13.93;47290;0;0;0;Si
ALCON-OWEN;;68975;7795373011335;OCUREL LC  SOL;11927;18.3;16790;16890;0;0;Si
ALCON-OWEN;;68985;300653610824;OPTI-FREE  PUREMOIST 300ML;8959;26.53;13490;20590;0;1;Si
ALCON-OWEN;ACCESORIOS MEDICOS;68966;300653145333;OPTI-FREE EXPRESS 355 ML;5050;59.62;9990;0;0;3;Si
ALCON-OWEN;ANTIALERGICOS OFTALMICOS;68068;7896548197332;PATANOL-S SOL.OFT.0.2%2.5;24390;25.93;36550;0;0;0;Si
ALCON-OWEN;;68982;736085413168;SOPHIPREN SUS.OFT.1% 5 ML;14990;12.06;19990;25790;0;0;Si
ALCON-OWEN;;68983;7707239275249;SPRAINER SOL.LIMP.PAR/PEST.;17509;42.96;29720;33490;0;0;Si
ALCON-OWEN;;68991;7707239275775;SPRAINER T4-0 X 30 SACHET;15150;17.04;21100;0;0;0;Si
ALCON-OWEN;;68978;300651433180;SYSTANE BALANCE  10 ML;18791;17.57;26290;34290;0;0;Si
ALCON-OWEN;;68984;300650481779;SYSTANE COMPLETE SP.GTS.OFT.10ML;21850;10.19;28650;0;0;0;Si
ALCON-OWEN;OTROS OFTALMICOS;68965;7896548193402;SYSTANE GOTAS OCULARES 15;17028;0.13;20290;0;0;0;Si
ALCON-OWEN;;68972;8427324896959;SYSTANE HIDRATACION S.P. X 10 ML;21355;10.14;27990;0;0;1;Si
ALCON-OWEN;OTROS OFTALMICOS;68967;300651431308;SYSTANE ULTRA SOL.OFT.10M;18987;10.56;24980;0;0;1;Si
ALCON-OWEN;;68977;736085402551;SYSTANE ULTRA SP OFTAL.10ML;18653;17.09;25990;28760;0;1;Si
ALCON-OWEN;;68988;7795368000597;TALOF 0.2% X 5 ML;11590;17.82;16250;25190;0;0;Si
ALCON-OWEN;ANTIBIOTICOS OFTALMICOS;68001;7896548134887;TOBRADEX SOL.OFT.5ML;14757;42.31;24990;0;0;0;Si
ALCON-OWEN;ANTIBIOTICOS OFTALMICOS;68030;5413895015779;TOBRADEX UNG.OFT.3.5GR;19376;12.72;25990;0;0;0;Si
ALCON-OWEN;ANTIGLAUCOMA;68159;5413895024887;TRAVATAN BAK.F.0.004%2.5M;26480;26.91;39990;0;0;0;Si
ALCON-OWEN;;68996;736085413229;TRAZIDEX OFTE.SUS.OFT.5ML;10143;26.68;15290;22190;0;0;Si
ALGODONES;;48014;621398;ALGODON COPOS 100 UN;821;62.74;1590;0;0;11;Si
ALGODONES;;48021;7805633027379;ALGODON COPOS 100UN;550;113.9;1400;0;0;-2;Si
ALGODONES;;48002;48002;ALGODON CTE Y PRENSADO 250GR;2620;15.39;3500;0;0;7;Si
ALGODONES;PRIMEROS AUXILIOS;48010;7806545010220;ALGODON CTE.100G;595;107.93;1490;0;0;8;Si
ALGODONES;ALGODON;48004;7806545010213;ALGODON CTE.50 GRS.;320;116.14;790;0;0;4;Si
ALGODONES;ALGODON;48007;7806545010121;ALGODON PRE.100 GRS.;1170;45.98;1890;0;0;6;Si
ALGODONES;ALGODON;48008;7806545010114;ALGODON PRE.50 GR.;320;107.46;790;0;0;8;Si
ALGODONES;ALGODON;48018;7806545030389;F.SET COPO.ALGODON Bx100;601;38.42;990;0;0;0;Si
ALGODONES;;48011;48341980506;SWISS BEAUTY PETALOS 60UN.FACIAL;781;49.56;1390;0;0;0;Si
ALGODONES;ACCESORIOS COSMETICOS;48012;7003260006464;SWISS BEAUTY PETALOS 80UN;621;61.03;1190;0;0;8;Si
ALLERGAN CHILE;HUMECTANTE Y LUBRICAR CORNEA;178048;7805256000001;REFRESH SOL.OFT.0.5% 10ML;20190;12.34;26990;0;0;0;Si
ALLERGAN CHILE;HUMECTANTE Y LUBRICAR CORNEA;178001;7805256000032;REFRESH.SOLOFT.1%  15ML;21450;13.57;28990;0;0;0;Si
ANC LABORATORIO NATURAL;;603010;603010;AN.COLAGENO.500MGX60CAP;3050;56.86;5690;0;0;6;Si
ANC LABORATORIO NATURAL;;603012;603012;AN.FITOPRESS.X60CAP;3297;73.89;6990;0;0;3;Si
ANC LABORATORIO NATURAL;;603013;603013;AN.GINSENG.ROJO.X60CAP;3880;29.73;5990;0;0;1;Si
ANC LABORATORIO NATURAL;;603998;7805357008890;ANC OMEGA KINDER CAPS. BLANDAS 30;3961;39.33;6990;0;0;0;Si
ANC LABORATORIO NATURAL;;603994;60393;ANC.PROPOLGRIP.JBE 125ML;1825;37.68;2990;0;0;0;Si
ANC LABORATORIO NATURAL;;603995;7805357000344;ANC.PULMOFLU.JBE 125ML;2050;57.56;3990;0;0;0;Si
ANC LABORATORIO NATURAL;;603004;603004;ARTROCIN. X 60 CAPSULAS;7435;12.91;9990;0;0;0;Si
ANC LABORATORIO NATURAL;;603019;603019;B-COMPLEX + CALAFATE X 30;2970;69.48;5990;0;0;6;Si
ANC LABORATORIO NATURAL;;603986;603986;B-COMPLEX TAB EFERX 20;3250;26.44;4890;0;0;0;Si
ANC LABORATORIO NATURAL;;603578;603578;BIOTIC 5 X 30 CAPS;5965;26.65;8990;0;0;0;Si
ANC LABORATORIO NATURAL;;603023;603023;COLAGENO HIDROLIZADO NARA;6190;26.12;9290;0;0;0;Si
ANC LABORATORIO NATURAL;;603014;603014;FITOFEM CAP.60;4706;60.69;8990;0;0;5;Si
ANC LABORATORIO NATURAL;;603008;603008;FLURELLE. X 60 CAPSULAS;5090;63.84;9990;0;0;5;Si
ANC LABORATORIO NATURAL;;603018;603018;MAGNESIO 500MG X60 CAP;3545;55.15;6790;0;0;6;Si
ANC LABORATORIO NATURAL;;603198;603198;MODEL LIGHT CAPS.60;5770;1.8;6990;0;0;0;Si
ANC LABORATORIO NATURAL;;603996;7805357006636;NORMOVEN GEL 100GR;5190;44.45;8990;0;0;2;Si
ANC LABORATORIO NATURAL;;603006;603006;NORMOVEN. X 60 CAPSULAS;3829;53.41;6990;0;0;2;Si
ANC LABORATORIO NATURAL;;603020;603020;OMEGA3 FORTE X90 CAP BLAN;11875;26.6;17890;0;0;0;Si
ANC LABORATORIO NATURAL;;603987;7805357000894;RUMAFIT GEL 100G;5180;41.95;8750;0;0;2;Si
ANC LABORATORIO NATURAL;;603988;78053570008;RUMAFIT X 60 CAPSULAS;5734;38.95;9590;0;0;4;Si
ANC LABORATORIO NATURAL;;603005;603005;SPIRULINA X 60 CAPSULAS;2550;97.4;5990;0;0;0;Si
ANC LABORATORIO NATURAL;;603002;603002;TRIPLE OMEGA 369 X 60 ANC;5050;26.3;7590;0;0;0;Si
ANC LABORATORIO NATURAL;;603199;603199;VINAGRE MANZANA ANC X 60;1900;72.05;3890;0;0;0;Si
ANC LABORATORIO NATURAL;;603003;603003;ZINC/VIT.C/MAG. X 60CAP;2601;77.37;5490;0;0;6;Si
ANC LABORATORIO NATURAL 2;;77085;7805357002171;ACEITE ESENCIAL EUCALIPTO 15ML;3990;22.92;5690;0;0;0;Si
ANC LABORATORIO NATURAL 2;;77086;7805357002188;ACEITE ESENCIAL LAVANDA 15ML;3990;21.87;5690;0;0;0;Si
ANC LABORATORIO NATURAL 2;;77087;7805357002164;ACEITE ESENCIAL MENTA 15ML;3790;26.16;5690;0;0;0;Si
ANC LABORATORIO NATURAL 2;;77088;7805357002195;ACEITE ESENCIAL ROMERO 15ML;3990;19.84;5690;0;0;0;Si
ANC LABORATORIO NATURAL 2;;77092;7805357001518;ANC AJO PEREJIL 60 CAPS;3570;52.77;6490;0;0;0;Si
ANC LABORATORIO NATURAL 2;;77075;7805357004434;ANC ALOE VERA GEL ORAL X 580 ML;4640;51.95;8390;0;0;0;Si
ANC LABORATORIO NATURAL 2;;77093;7805357007985;ANC ARNICA GEL 100GR;4985;46.54;8190;0;0;1;Si
ANC LABORATORIO NATURAL 2;;77094;7805357001938;ANC BETACAROTENO CPAS BLANDAS 60;4530;46.36;7890;0;0;1;Si
ANC LABORATORIO NATURAL 2;;77132;7805357002447;ANC BIOBELLA CAP.90;4835;56.25;8990;0;0;4;Si
ANC LABORATORIO NATURAL 2;;77095;7805357002065;ANC BIOTIC 5 KIDS 30 CAPS;5629;19.28;7990;0;0;0;Si
ANC LABORATORIO NATURAL 2;;77104;7805357002096;ANC BIOTINA 150MCG 60CAP;3468;80.87;7490;0;0;5;Si
ANC LABORATORIO NATURAL 2;;77105;7805357001716;ANC CALCIO PLUS 60 CAPS.;3590;87.4;7990;0;0;10;Si
ANC LABORATORIO NATURAL 2;;77077;7805357001921;ANC CITRUGRAS X 60 CAP;7110;29.89;10990;0;0;1;Si
